#{"t_start": 1716276737.01679, "env_id": "CenteringWorld-v0"}
r,l,t
-24.84,3303,6.183283
0.85,36,6.245782
-0.76,190,6.559382
-22.77,2793,11.533484
-32.23,4202,20.705958
-3.52,616,22.05375
-0.13,235,22.464012
0.05,231,22.890248
-15.25,2147,26.988219
-8.43,1128,29.627096
-7.15,1220,254.072763
-11.61,1204,256.795836
-2.66,550,258.029302
-14.59,1642,261.767033
-3.25,306,262.356222
-15.99,2293,267.26795
-2.39,205,267.695986
0.64,120,267.942779
-2.36,522,269.088654
-0.39,269,269.767893
-15.46,1663,273.679454
0.52,79,273.83454
-1.77,455,274.857407
-0.38,164,275.146044
0.13,219,275.601177
-2.14,354,276.264667
-2.37,434,277.104279
0.34,198,277.557889
-2.82,613,278.935555
-0.0,279,279.519431
1.26,58,279.623065
-1.87,619,281.097113
-5.28,843,282.868521
0.34,168,283.184941
-0.43,73,283.31274
-0.05,202,283.711588
-0.12,239,284.2465
-0.21,139,284.525501
0.62,143,284.8055
-1.26,158,285.1475
-3.17,739,286.619499
-0.04,19,286.6535
-0.86,225,542.172884
0.03,222,542.637049
1.28,55,542.763771
1.56,20,542.799809
-0.56,187,543.138214
1.51,8,543.153807
0.98,136,543.393863
1.14,109,543.605043
0.43,173,543.958379
0.58,92,544.146453
-0.17,339,544.742717
0.57,214,545.140491
1.06,88,545.290591
0.98,20,545.330861
-2.21,375,546.003318
1.23,61,546.111426
-1.21,38,546.175513
-0.54,204,546.540661
-3.22,701,547.812881
-1.92,234,548.238427
0.84,61,548.355821
0.5,19,548.389868
1.16,100,548.584116
1.16,154,548.878322
1.34,36,548.943883
0.74,161,549.240759
-0.51,257,549.754896
1.49,8,549.770918
1.36,91,549.946571
1.4,26,550.016522
-0.79,367,550.779875
-3.69,614,552.051476
1.38,50,552.147783
0.73,141,552.438326
0.69,123,552.698553
-2.43,290,553.292696
0.58,182,553.646963
0.51,103,553.862666
1.2,68,554.043939
1.0,200,554.434532
1.35,176,554.810003
-1.67,258,555.459644
0.32,170,555.745754
1.25,91,555.894432
0.04,168,556.181955
-0.72,207,556.521688
1.16,79,556.648864
-2.0,337,557.232097
0.98,24,557.27414
0.9,24,557.31387
1.1,97,557.485038
0.88,64,557.594656
1.15,192,557.940436
0.89,23,557.979611
1.55,20,558.016155
-0.12,120,558.232724
-0.42,84,558.386776
0.6,136,558.630434
0.37,41,558.710031
1.07,27,558.775997
0.86,72,558.908329
0.48,17,558.936772
1.21,87,559.11169
-0.05,35,559.182185
1.11,75,559.312814
1.39,38,559.388386
1.56,36,559.464056
-0.34,70,559.585679
1.02,5,559.594187
-0.15,119,559.81713
1.11,88,559.969895
0.01,188,560.304619
-0.41,274,560.851562
1.3,69,561.010917
-1.03,259,561.825709
-1.09,355,562.685866
-1.67,143,563.042761
1.22,63,563.210404
1.45,71,563.388879
0.3,61,563.536299
-0.08,80,563.72588
1.41,21,563.77495
-0.14,154,564.156187
1.53,28,564.218052
0.12,196,564.656014
0.2,85,564.867401
0.34,61,564.995728
1.47,42,565.093629
0.8,58,565.239719
0.41,21,565.289805
0.92,129,565.606049
-0.9,261,566.259722
0.98,16,566.298072
-1.73,205,566.801358
0.42,146,567.139573
-2.3,159,567.533793
0.95,33,567.60497
1.48,36,567.670752
1.71,80,567.867617
-1.4,511,569.123073
1.35,29,569.191585
-0.44,305,569.950589
1.67,98,570.177374
0.83,83,570.374497
1.03,193,570.858017
1.27,67,571.02361
-2.24,447,571.823824
1.5,15,571.847861
0.22,88,572.002687
1.53,20,572.038218
1.29,53,572.127122
1.57,37,572.18863
0.89,133,572.419514
0.65,171,572.724946
0.96,54,572.815916
0.12,72,572.937239
0.99,147,573.184639
0.55,46,573.269818
0.69,96,573.437326
1.54,42,573.517893
0.98,139,573.753775
0.57,95,573.912561
1.52,28,573.959598
1.01,36,808.843524
1.49,51,808.957355
1.57,186,809.415226
-0.09,50,809.530483
1.65,27,809.593506
0.7,97,809.809323
0.86,75,809.977245
0.69,80,810.174169
1.0,214,810.702304
-0.05,38,810.794958
1.63,40,810.887326
0.98,212,811.37527
1.56,97,811.606341
0.13,144,811.959983
0.77,101,812.180239
1.01,24,812.234616
1.45,34,812.311098
1.22,104,812.567
1.39,29,812.631221
1.05,32,812.704587
1.53,51,812.820426
1.31,63,812.976296
0.39,102,813.210279
1.48,119,813.493486
1.6,20,813.538159
0.34,65,813.680015
1.52,50,813.80003
-0.88,164,814.175357
1.2,95,814.38517
0.73,102,814.606993
-0.0,277,815.262674
-0.56,132,815.563377
0.02,164,815.924235
