#{"t_start": 1716276737.01679, "env_id": "CenteringWorld-v0"}
r,l,t
-35.06,4666,8.500054
-10.75,1578,11.376615
-4.15,320,12.017832
-27.61,3709,19.854847
-0.79,279,20.771486
-17.01,2303,25.190108
-2.44,354,25.874211
-6.63,819,27.547534
-5.19,930,29.762393
-3.0,232,30.275065
-16.03,2089,256.735284
-9.69,1304,259.8656
-7.92,1052,262.029312
0.17,277,262.576169
-1.77,356,263.298028
0.36,132,263.563935
-0.71,73,263.704209
-8.5,1002,265.81162
-5.35,1059,268.251108
0.49,158,268.587577
0.51,224,269.027278
1.17,87,269.197985
-0.87,252,269.881327
-0.87,61,270.044022
-0.63,46,270.141193
-1.03,201,270.700113
-0.94,63,270.86276
-2.12,244,271.491434
0.56,79,271.672148
0.24,220,272.190708
0.92,113,272.415255
1.42,43,272.501131
0.88,112,272.71366
1.49,25,272.760537
-2.89,604,274.060515
-8.15,1233,276.555346
-7.49,957,278.658599
-0.22,113,278.888679
-0.01,149,279.188801
-1.76,387,279.998184
-0.04,146,280.352177
1.05,44,280.452384
-1.52,503,281.652225
-0.13,223,282.133477
1.51,5,282.149102
-0.64,168,282.462688
1.53,18,282.49602
-5.51,715,283.944184
-0.78,301,284.556499
0.78,128,284.8095
-1.64,480,285.7595
-0.37,279,286.336499
-0.67,203,286.743505
1.25,43,286.8435
-0.83,250,542.399907
1.09,111,542.648296
1.51,35,542.733901
-1.49,322,543.31004
-4.39,713,544.659826
-0.45,343,545.286086
0.02,212,545.672272
-1.82,392,546.371933
-4.86,404,547.097072
0.44,52,547.184278
1.31,62,547.300926
1.28,75,547.436716
-0.94,401,548.173611
0.77,99,548.356821
1.26,63,548.470599
-1.82,355,549.148075
1.12,95,549.315954
-0.18,286,549.894484
-2.56,189,550.272632
0.82,38,550.368833
0.32,287,550.959725
1.29,38,551.052804
1.36,27,551.101861
1.42,32,551.159958
1.32,104,551.375398
0.99,65,551.493556
-1.22,137,551.7684
1.46,15,551.829964
-2.16,428,552.718571
-3.83,780,554.318365
1.5,2,554.336387
1.37,63,554.458552
-1.08,349,555.333445
-0.14,52,555.426114
1.33,73,555.552771
1.49,18,555.581405
1.31,44,555.654636
1.19,80,555.787887
1.0,108,555.965933
-0.95,98,556.137871
1.54,48,556.215482
1.16,99,556.378194
0.88,54,556.468427
0.6,61,556.565722
0.38,34,556.621844
-1.35,246,557.05034
1.46,28,557.097274
1.11,64,557.203954
0.65,149,557.463843
1.32,74,557.590657
-1.66,314,558.158396
0.13,122,558.377721
0.45,278,558.903329
0.85,62,559.019819
-3.18,273,559.54111
-1.64,316,560.11152
0.76,227,560.514851
-0.94,134,560.806775
0.29,281,561.658818
0.78,163,562.063162
0.93,62,562.208348
0.83,134,562.519624
1.16,148,562.896018
-1.81,512,564.158184
-1.98,413,565.097627
0.14,264,565.760398
0.56,162,566.153746
-1.18,283,566.852929
1.24,153,567.216544
1.43,78,567.410818
1.31,168,567.767085
0.94,105,568.094821
1.45,110,568.34661
-0.62,191,568.791592
0.51,138,569.120067
-0.14,97,569.351683
1.1,38,569.442055
1.44,47,569.560649
1.43,54,569.693538
0.85,101,569.955588
-0.07,118,570.227453
-3.6,196,570.722118
1.44,34,570.803167
1.5,2,570.808167
0.33,218,571.254528
1.6,44,571.329647
1.53,17,571.362963
1.37,59,571.463595
1.45,35,571.527892
1.85,160,571.818314
1.55,24,571.859545
0.13,179,572.167106
-0.31,281,572.660958
-0.59,78,572.796688
1.15,73,572.918222
0.93,119,573.121583
0.49,136,573.363253
1.54,30,573.413306
1.5,66,573.53291
1.47,8,573.545418
1.15,118,573.747703
-1.26,151,808.814991
1.51,3,808.822043
0.77,83,809.010949
1.61,45,809.114491
1.35,43,809.231103
0.34,81,809.428134
0.44,86,809.627263
1.28,63,809.765074
-0.12,83,809.951272
0.21,62,810.105518
0.87,53,810.233097
1.59,31,810.305205
0.98,8,810.322793
1.55,48,810.435118
1.59,19,810.481634
1.08,133,810.820014
0.28,94,811.041039
1.45,69,811.203254
0.98,154,811.563264
0.6,94,811.792315
1.1,102,812.020496
0.21,166,812.404072
1.29,82,812.602181
1.5,43,812.699586
1.17,145,813.048843
1.09,26,813.106198
0.99,122,813.392416
-0.51,209,813.865824
1.52,64,814.005164
0.29,92,814.223127
1.54,6,814.235173
1.31,97,814.45009
1.53,11,814.47311
1.46,35,814.552107
0.22,133,814.845031
1.57,88,815.064247
0.67,78,815.254164
1.38,63,815.40325
1.42,46,815.503963
-1.18,129,815.786892
1.39,46,815.887935
1.54,28,815.948822
1.51,3,815.955819
1.59,59,816.086221
0.98,18,816.125393
1.4,105,816.355332
0.52,106,816.609897
0.27,83,816.800334
1.05,35,816.885867
1.43,44,817.009694
1.39,50,817.128923
