#{"t_start": 1716276737.0011652, "env_id": "CenteringWorld-v0"}
r,l,t
-2.42,580,1.61238
-15.16,2082,5.157468
-28.55,2977,10.228317
-6.48,1100,12.428328
-11.8,1726,15.932886
-13.2,1842,20.008394
-15.41,2183,24.536994
-2.61,452,25.371356
-5.15,614,26.619129
-0.79,133,26.890214
-4.36,493,28.051755
0.33,31,28.145141
-3.65,623,29.537379
-4.06,565,30.947015
-1.51,285,253.009014
0.48,42,253.120489
1.02,117,253.402755
0.34,123,253.801564
-0.88,379,254.662254
-1.32,354,255.482176
-0.03,261,256.052996
-8.17,1151,258.682274
-9.32,1428,261.864605
1.25,70,261.997036
0.56,142,262.274079
-0.55,81,262.418745
-0.38,284,263.031395
-5.86,991,265.022971
0.63,78,265.18347
-0.28,65,265.339628
0.49,126,265.597332
-1.06,78,265.779275
-2.87,575,267.120938
1.09,106,267.351162
-4.35,816,269.119923
-4.86,725,271.025171
0.66,75,271.216015
1.49,48,271.344653
0.85,43,271.440944
0.7,148,271.798284
0.85,55,271.932499
1.49,16,271.964777
0.92,137,272.274171
-1.75,346,272.94855
0.54,173,273.373206
1.38,45,273.454336
-2.22,516,274.606513
0.86,137,274.880263
-4.93,948,276.705268
-1.59,529,277.784534
1.52,34,277.847055
-0.41,161,278.226738
-0.38,358,279.067836
-1.08,145,279.346038
0.73,72,279.520613
0.17,83,279.669952
-1.63,112,279.913706
-1.53,438,281.018852
0.16,85,281.175239
-0.08,379,282.036577
0.19,79,282.180352
0.15,131,282.447322
-1.33,413,283.248188
0.29,42,283.312719
0.46,179,283.666798
1.44,49,283.773234
1.4,43,283.897135
-4.22,468,284.841125
-0.17,236,285.328124
-0.71,323,286.000124
0.98,148,286.273125
1.36,41,286.349124
1.24,49,286.449124
-1.38,258,286.961125
-2.53,646,543.303144
-1.06,433,544.165582
-1.26,443,544.948694
0.94,40,545.03428
1.03,163,545.320729
-2.79,58,545.431273
-0.18,160,545.713913
0.94,56,545.809591
1.5,32,545.864158
1.54,50,545.957346
-0.58,196,546.300457
1.42,58,546.416639
0.8,209,546.783211
0.31,158,547.071661
-2.34,492,547.959656
-0.87,386,548.695414
1.54,22,548.747145
1.06,23,548.787726
-1.15,98,548.963508
0.33,119,549.185719
-2.51,554,550.280617
0.65,146,550.575726
0.97,98,550.811529
-0.17,149,551.11548
1.09,89,551.277776
-0.8,71,551.431056
-4.34,491,552.460459
0.98,46,552.545569
-3.88,238,553.080192
-0.23,156,553.391661
-0.73,53,553.48754
0.46,190,553.859274
1.39,46,553.974473
1.1,37,554.067074
1.49,33,554.128476
1.01,25,554.171154
1.48,70,554.299654
0.81,59,554.43113
0.87,161,554.760212
-0.31,163,555.26364
1.2,122,555.480289
1.2,106,555.657751
1.46,126,555.869081
-0.77,158,556.1374
-0.05,201,556.468568
1.45,38,556.529804
1.2,84,556.665488
1.04,135,556.896265
-1.55,455,557.691494
0.87,174,558.002248
0.67,117,558.215311
-0.48,168,558.520514
1.08,136,558.786622
1.07,112,558.985516
-2.44,375,559.701929
0.48,263,560.172693
0.67,195,560.521967
0.49,26,560.572034
0.8,141,560.876405
-0.06,353,561.913947
0.95,45,562.021715
1.28,87,562.240639
1.13,126,562.532248
-0.47,87,562.751712
0.09,228,563.342382
1.0,121,563.626501
0.84,63,563.777521
-3.53,452,564.846495
0.81,119,565.103744
1.16,81,565.305429
0.39,107,565.573009
1.45,98,565.817133
1.01,57,565.943249
1.48,50,566.063968
0.83,37,566.169371
-0.47,328,566.970634
1.28,57,567.10664
0.29,146,567.472488
0.4,45,567.570445
-1.32,299,568.318612
0.01,204,568.785252
1.45,38,568.880293
0.57,175,569.293737
1.15,86,569.5064
0.84,263,570.152263
1.57,52,570.276695
1.49,7,570.292207
1.5,3,570.298723
1.03,125,570.594115
-0.28,85,570.823792
0.84,68,570.987139
0.92,66,571.11681
1.03,54,571.21806
-0.2,147,571.473174
1.02,231,571.892528
1.48,29,571.941311
1.23,133,572.169219
1.1,119,572.377552
0.09,125,572.590871
1.46,19,572.631232
1.27,68,572.75008
1.5,44,572.825448
-2.28,289,573.319237
1.36,19,573.353351
1.33,81,573.492884
1.51,18,573.533517
1.52,74,573.657654
1.08,92,573.814437
1.2,86,573.957714
-1.15,139,809.068729
0.81,106,809.326141
1.41,28,809.408817
1.16,89,809.613643
1.31,73,809.774698
-1.75,80,809.954389
0.62,191,810.407043
-0.52,171,810.83864
0.45,27,810.902951
-0.18,54,811.030617
1.43,42,811.131064
1.13,81,811.311658
0.91,66,811.470052
0.9,152,811.839056
1.59,48,811.950539
1.44,28,812.012908
-0.78,309,812.727722
1.56,19,812.770623
