#{"t_start": 1716276737.01679, "env_id": "CenteringWorld-v0"}
r,l,t
0.61,83,0.641995
-24.8,3118,6.020782
-4.56,539,6.92511
-8.15,1131,8.846941
-69.18,8834,26.895584
-9.88,1407,30.088541
-2.2,327,31.043829
-4.12,661,254.072763
-31.59,4246,263.460533
-11.12,1563,266.821023
0.65,80,266.979296
0.6,163,267.369808
-5.6,910,269.376389
0.68,135,269.729803
-0.81,195,270.224237
-2.25,541,271.62317
-4.0,486,272.679799
-1.26,493,273.761451
-7.23,1368,276.524097
-3.28,369,277.282407
-3.37,760,278.982405
0.53,114,279.197994
-0.91,341,279.913706
-2.16,334,280.738452
-1.32,480,281.870946
0.87,80,282.020952
0.01,162,282.33141
-1.19,177,282.667042
1.0,99,282.881376
0.56,117,283.101238
0.36,118,283.31274
-7.01,653,284.665505
-0.21,133,284.9715
-0.04,204,285.3575
0.54,18,285.3955
-2.34,720,286.840499
1.52,4,286.847502
-0.83,292,542.502011
0.59,166,542.849171
0.59,81,542.994962
-2.02,240,543.425962
0.02,167,543.757257
0.01,200,544.166527
-1.28,134,544.400022
-4.01,518,545.33786
0.34,66,545.458686
0.9,106,545.642396
-1.68,251,546.092408
-0.37,257,546.550171
-3.3,401,547.27386
-0.68,494,548.180116
0.55,78,548.317625
0.37,95,548.503043
0.96,115,548.735519
1.37,51,548.825239
0.75,83,548.973415
1.33,53,549.077641
-2.22,411,549.87695
0.96,196,550.268992
0.09,88,550.455932
-0.31,158,550.803414
-2.21,136,551.082843
0.14,254,551.572765
-0.29,308,552.234503
0.52,105,552.46038
0.19,66,552.58304
-0.5,98,552.794399
1.47,50,552.921735
0.01,64,553.066567
0.15,113,553.27217
0.67,156,553.580906
0.99,4,553.587905
0.56,72,553.742022
0.15,192,554.152529
0.23,232,554.597627
1.7,87,554.821069
0.58,135,555.247015
0.77,152,555.514726
-1.14,218,555.877104
1.23,216,556.243009
0.32,82,556.377194
0.05,107,556.552216
-6.95,530,557.463843
1.44,39,557.529598
-0.27,362,558.180922
0.65,79,558.315119
1.05,104,558.511398
1.44,25,558.553433
1.16,72,558.692524
0.71,127,558.937772
-1.82,207,559.337832
1.51,17,559.368359
-1.65,223,559.788055
0.74,99,559.958388
0.97,55,560.058841
-1.85,103,560.241787
0.26,88,560.401832
0.9,123,560.649538
1.35,29,560.713744
0.74,106,560.919861
-0.17,161,561.487941
-2.08,326,562.301284
1.0,1,562.303285
0.84,47,562.411667
-0.67,129,562.724991
-3.68,256,563.378859
1.43,59,563.52379
0.5,34,563.601364
0.96,105,563.846052
0.04,130,564.171206
1.5,48,564.285357
1.53,20,564.323268
1.31,82,564.51591
1.51,56,564.636342
-0.24,138,564.953737
1.4,29,565.020738
-2.25,348,565.867943
-2.34,209,566.388174
-1.27,225,566.943497
0.38,197,567.423326
-0.04,100,567.63802
1.57,15,567.666556
-0.13,54,567.780799
1.25,76,568.015115
1.52,27,568.102331
1.54,52,568.225946
0.73,66,568.37768
0.72,91,568.573868
1.28,62,568.725931
0.38,74,568.908134
0.84,73,569.080516
1.59,24,569.136582
0.92,217,569.664161
-0.1,130,569.994148
-0.1,119,570.275581
0.84,210,570.798826
0.11,169,571.161104
1.5,21,571.197927
0.99,149,571.45855
1.1,28,571.50787
1.04,14,571.536124
0.9,22,571.583239
1.42,122,571.797654
-0.27,115,571.998651
-0.07,324,572.554227
0.79,142,572.807823
1.23,62,572.912223
0.41,68,573.028871
-0.21,59,573.128582
-0.43,88,573.281085
1.61,39,573.354743
0.23,116,573.557444
1.45,34,573.613497
0.95,219,808.793245
1.0,1,808.79524
0.99,72,808.95936
1.53,23,809.013949
1.72,135,809.3544
1.5,56,809.483752
0.26,80,809.66593
0.26,84,809.852154
1.35,112,810.117031
-0.34,249,810.72839
-4.38,494,811.901128
