#{"t_start": 1716276737.0011652, "env_id": "CenteringWorld-v0"}
r,l,t
-20.63,2687,5.195193
0.58,65,5.319963
-10.52,1539,7.878198
-9.66,1372,10.275222
-10.07,1469,13.188322
-0.42,333,13.970453
-3.26,570,15.213954
-32.08,4357,24.357918
-6.87,1085,26.477854
-2.12,391,27.256033
1.0,5,27.27166
-4.29,811,29.21976
-4.09,752,31.043827
-3.85,719,254.227971
-2.14,484,255.356156
0.08,267,255.952989
0.33,134,256.200973
-2.61,324,256.94146
-5.12,982,259.311348
-2.1,196,259.767697
1.59,38,259.8656
-4.94,845,261.595899
-6.3,906,263.429268
-6.55,970,265.43778
0.52,128,265.710501
0.61,94,265.953338
0.78,123,266.20011
-1.15,467,267.304286
-1.51,264,267.857318
-1.71,525,269.011652
0.04,169,269.426156
-1.43,201,269.943858
1.22,78,270.141193
-2.81,644,271.807586
0.47,9,271.817061
-2.11,551,272.964175
-11.45,1420,275.94603
0.13,212,276.358437
0.84,115,276.588238
0.46,172,276.912798
-0.09,245,277.456345
0.24,53,277.557431
1.05,124,277.784534
-4.15,445,278.855325
-1.5,240,279.328393
0.91,92,279.539832
-1.8,543,280.817967
-0.31,198,281.244011
0.13,176,281.634108
-4.67,887,283.421207
1.41,48,283.516155
-0.28,167,283.850235
-1.56,448,284.792125
-2.81,359,285.518125
0.21,214,285.927124
-1.23,95,286.154124
1.41,21,286.194124
1.1,171,286.535124
0.57,153,286.844126
0.45,57,286.942124
0.58,87,542.190509
-1.77,579,543.318161
0.66,97,543.496336
-1.41,508,544.480219
1.06,118,544.685623
-1.71,601,545.775532
-11.17,1697,548.8789
-0.39,283,549.402946
-1.87,142,549.658578
0.87,28,549.752503
0.92,112,549.966705
-1.17,133,550.237363
-3.83,625,551.523689
0.48,193,551.943306
1.46,26,551.990356
1.03,137,552.272146
1.02,166,552.613174
-0.74,339,553.327339
0.87,170,553.661588
1.08,91,553.855255
1.12,87,554.070074
0.28,118,554.284444
0.38,202,554.700018
-3.25,459,555.729619
-7.1,1139,557.657967
0.37,48,557.745754
1.51,47,557.840415
0.83,30,557.890524
0.66,339,558.501497
1.17,51,558.588992
0.81,39,558.660571
-0.05,100,558.86402
-1.44,367,559.561734
1.11,63,559.677383
0.72,64,559.79968
0.74,43,559.871789
