#{"t_start": 1716276737.0011652, "env_id": "CenteringWorld-v0"}
r,l,t
-2.04,508,1.350032
-1.38,407,2.201266
-4.12,726,3.422823
1.0,20,3.46072
-36.3,4525,11.285667
-4.65,773,12.856472
-7.34,939,14.972021
-2.16,390,15.639932
-0.71,237,16.042191
0.49,199,16.40162
-2.0,499,17.281723
-2.3,464,18.296474
-15.99,2337,23.658844
-10.1,1413,26.393312
1.43,40,26.477854
-1.81,271,27.003844
-4.91,811,28.97898
-2.79,408,29.793645
-0.48,214,30.259438
-0.5,239,30.978268
-7.77,1246,255.38943
-0.54,344,256.153067
0.61,74,256.293591
-8.09,1035,258.682274
-0.36,222,259.295721
-4.77,984,261.391751
-0.53,168,261.767038
-5.03,736,263.244941
-13.36,1724,266.924994
1.48,63,267.058429
-5.17,711,268.683547
0.24,78,268.831313
-1.25,225,269.276134
-2.85,415,270.374289
0.35,143,270.797227
0.58,103,271.056454
0.59,169,271.475266
0.05,176,271.895229
0.81,79,272.092907
1.23,83,272.270822
-0.0,146,272.548006
-2.33,534,273.710692
0.82,130,273.959514
-1.93,542,275.130419
-1.62,409,275.909456
-1.55,310,276.524096
0.43,46,276.609446
1.36,37,276.671963
0.75,41,276.752163
1.48,49,276.837625
-9.76,1425,279.946529
-10.55,978,282.195977
0.25,123,282.442322
0.95,43,282.511645
-0.22,295,283.101215
-2.49,620,284.371124
0.33,121,284.610125
-0.31,385,285.395126
1.45,58,285.501125
1.04,109,285.707124
1.25,62,285.829124
-0.58,246,286.338125
1.5,73,286.488124
0.33,74,286.641124
-1.03,181,287.001125
-6.55,497,543.062646
-8.33,926,544.80189
1.2,65,544.916641
-1.61,495,545.807591
1.18,94,545.977362
-0.06,119,546.189138
-1.08,392,546.89647
0.94,114,547.10319
0.86,64,547.212413
1.53,24,547.251449
-0.16,163,547.552945
-1.88,315,548.121673
0.06,79,548.275622
1.15,147,548.553198
0.17,306,549.135305
1.03,88,549.294024
1.53,12,549.31456
-3.08,579,550.485586
1.43,68,550.614112
-0.85,148,550.946829
-0.14,49,551.06192
-0.96,102,551.245733
0.89,73,551.404531
1.49,26,551.451074
0.67,84,551.605545
1.36,34,551.667015
1.4,36,551.758007
-1.83,249,552.288696
0.88,149,552.596664
0.54,146,552.930851
0.8,83,553.11123
0.96,107,553.30632
-0.92,136,553.579243
-0.4,135,553.850255
0.33,268,554.420622
0.5,266,554.98558
0.59,176,555.462759
-1.66,290,555.947095
0.27,309,556.464059
1.45,38,556.526804
0.42,273,556.99524
0.94,198,557.331495
1.05,101,557.508687
1.21,42,557.579755
1.03,182,557.90954
0.9,81,558.051352
1.34,65,558.17302
0.16,67,558.287389
1.3,105,558.484005
0.92,78,558.619028
0.99,12,558.642552
1.5,2,558.646059
-0.86,184,559.002905
1.48,30,559.062882
-0.11,40,559.146209
0.34,57,559.254359
-4.12,461,560.099031
-2.58,253,560.547
0.85,92,560.760167
0.52,28,560.814241
0.27,238,561.551295
-2.7,322,562.342806
0.38,54,562.465411
-1.86,72,562.645404
1.57,28,562.710565
1.19,50,562.840563
0.85,71,563.01741
0.77,114,563.320361
0.92,40,563.409729
1.13,65,563.566557
-0.73,281,564.241191
-0.29,66,564.389487
1.08,31,564.459249
1.23,118,564.726982
-1.12,343,565.557499
1.5,32,565.627182
0.5,213,566.156342
-0.17,152,566.519056
1.55,21,566.572595
0.03,126,566.89458
1.31,96,567.120153
0.86,33,567.202022
1.56,30,567.267227
-0.23,132,567.587984
0.43,163,567.998473
1.3,141,568.347198
1.13,206,568.824453
1.05,114,569.096141
0.97,35,569.178554
1.0,1,569.182556
0.97,163,569.575268
1.39,46,569.689298
1.46,18,569.731705
0.92,89,569.965209
0.88,108,570.216043
0.44,62,570.365316
-2.63,273,571.042235
1.49,36,571.103798
-0.09,246,571.543517
0.93,176,571.860486
-2.82,501,572.735566
1.5,45,572.812313
0.67,149,573.064114
-1.37,303,573.594087
1.46,114,573.789417
0.56,108,573.970226
1.4,71,808.93084
0.26,282,809.609131
0.32,71,809.765182
-1.58,140,810.091031
0.66,63,810.242697
1.4,65,810.392568
-0.06,133,810.731454
1.63,40,810.828614
0.33,93,811.047637
1.55,68,811.20271
1.04,39,811.293566
1.45,47,811.397036
1.61,28,811.470052
1.31,53,811.592992
1.44,55,811.724244
0.39,51,811.857597
0.88,33,811.932802
1.15,49,812.036121
0.16,143,812.366586
0.77,82,812.567118
0.1,77,812.741894
0.54,101,812.982663
1.56,13,813.012733
1.7,74,813.185846
1.55,43,813.287006
-1.74,93,813.505111
1.58,24,813.557783
