#{"t_start": 1716276737.01679, "env_id": "CenteringWorld-v0"}
r,l,t
-7.67,1086,2.529175
-0.12,243,2.904331
-24.68,3070,8.043819
-20.72,2730,13.16781
-5.13,736,14.886985
-3.21,617,15.948533
1.28,35,16.024567
-4.84,733,17.312979
-6.71,986,19.742364
-17.85,2058,24.146396
-0.03,151,24.435968
-0.66,276,24.930727
-12.62,1290,27.509028
-9.66,1238,30.473069
0.78,34,30.5699
-5.49,935,254.355998
-6.25,876,256.309211
0.15,154,256.67628
-0.69,303,257.349513
-8.42,1381,260.584277
-1.03,388,261.376127
-2.48,276,261.965787
0.73,144,262.239815
-0.96,283,262.81684
-0.01,129,263.065668
-2.34,544,264.145895
-4.38,817,265.922089
-13.55,1524,269.276128
0.96,102,269.601201
0.9,102,269.846044
-3.92,531,271.250245
-2.83,494,272.384004
-1.45,402,273.231476
-0.63,72,273.388832
0.18,327,274.060515
-0.01,232,274.636853
-2.37,477,275.568859
-2.48,604,276.705287
-0.59,116,276.932492
-3.46,508,277.988689
1.14,67,278.148984
-1.79,335,278.973733
-2.64,247,279.473123
1.29,52,279.574094
-2.37,294,280.207549
-0.17,293,280.990056
-3.14,602,282.280543
-5.6,562,283.359615
-0.69,188,283.726342
1.29,75,283.929542
-3.0,419,284.7755
-2.3,409,285.589499
0.15,153,285.8855
0.98,112,286.147499
-3.98,727,542.693234
-3.59,485,543.589023
1.41,22,543.630127
1.4,19,543.673925
-2.64,223,544.130945
1.46,19,544.163022
-2.84,677,545.382118
0.53,23,545.423159
-11.36,954,547.127601
-1.8,557,548.148084
0.03,269,548.648757
0.45,87,548.823239
-0.5,192,549.177639
0.84,108,549.376903
-0.25,209,549.803952
0.3,219,550.237247
-1.85,508,551.282678
-0.5,220,551.735873
-0.41,348,552.479905
1.31,56,552.585039
-0.43,417,553.467625
1.26,102,553.651368
0.99,110,553.881778
1.02,20,553.94434
1.52,11,553.968358
1.01,102,554.178484
0.62,224,554.608136
0.36,280,555.358349
-0.56,340,555.93347
1.59,45,556.007533
-0.47,159,556.27728
1.51,3,556.282943
-1.69,163,556.55021
1.06,127,556.757499
-0.02,125,556.98462
0.0,35,557.044835
1.23,122,557.251115
0.74,164,557.534602
1.47,49,557.619761
0.31,213,558.004644
1.51,33,558.070766
1.48,24,558.111817
-0.4,367,558.795508
1.48,16,558.823954
1.5,62,558.933772
0.65,112,559.154117
-1.07,26,559.207204
