#{"t_start": 1716276737.01679, "env_id": "CenteringWorld-v0"}
r,l,t
-32.28,4051,7.459451
-51.19,6368,20.371529
1.3,34,20.47575
0.37,101,20.771486
0.43,163,21.224544
-7.87,1037,23.153675
-8.77,1037,25.073466
-16.44,1960,29.347791
-2.61,467,30.357348
0.91,86,30.643039
-13.98,1760,256.246697
0.06,176,256.650892
-0.3,168,257.025941
0.25,114,257.28635
1.54,21,257.333228
-5.6,874,259.442764
-1.0,267,260.078174
-1.48,321,260.733346
-3.0,552,261.880229
-3.97,479,262.84809
-4.02,491,263.835591
0.95,101,264.018796
-0.41,309,264.60219
-1.24,365,265.42416
-0.52,255,266.004205
-1.57,284,266.654233
0.25,233,267.203204
-4.45,765,268.884471
0.92,88,269.042903
0.63,154,269.426258
-3.88,168,269.872301
-15.04,2197,274.911533
-7.01,977,276.803356
-2.78,629,278.097166
-0.54,274,278.80845
1.26,48,278.904305
-0.49,194,279.27613
1.51,3,279.293881
0.49,192,279.701203
0.84,78,279.866831
0.91,30,279.938979
-1.95,346,280.802342
-1.79,231,281.310598
1.53,40,281.373117
-0.66,127,281.699113
0.02,220,282.164727
0.99,24,282.214998
-0.06,289,282.763764
1.43,20,282.796034
1.4,83,282.976212
1.05,107,283.184941
1.41,16,283.201221
-1.19,136,283.468099
0.89,97,283.651174
0.12,87,283.83461
-8.23,1125,286.1595
-4.11,591,542.398403
1.35,53,542.515166
0.98,119,542.7813
-0.03,179,543.105015
-2.06,176,543.417455
0.89,36,543.482716
1.0,1,543.484713
0.34,55,543.598531
1.16,80,543.757257
-2.87,480,544.650827
-3.93,710,545.938209
-2.35,502,546.843165
0.42,114,547.043528
-4.56,395,547.766779
0.51,244,548.210407
0.72,57,548.311626
-0.5,292,548.875322
0.31,30,548.928865
-1.65,281,549.446882
0.54,282,550.043049
1.3,59,550.152065
0.87,131,550.417897
0.66,121,550.642417
1.05,95,550.878536
1.28,37,550.949712
0.56,39,551.044296
1.0,122,551.265151
0.71,186,551.628452
-0.34,142,551.956207
1.26,57,552.092042
-0.37,167,552.431327
0.97,115,552.648081
-0.59,271,553.238137
0.65,79,553.407569
-0.23,169,553.734514
-2.08,579,554.947936
-1.7,352,555.730667
-5.19,249,556.15089
0.09,149,556.395268
0.13,101,556.559718
0.2,217,556.93419
0.7,92,557.092273
-0.23,267,557.549616
1.26,89,557.708912
-0.24,213,558.096798
0.36,237,558.520907
0.93,144,558.807019
1.1,64,558.91984
-1.57,280,559.462056
1.0,127,559.689813
-2.08,258,560.152068
1.25,94,560.319782
1.06,181,560.686216
1.4,74,560.828449
1.14,102,561.12812
1.25,59,561.354612
0.14,180,561.832033
-0.22,220,562.365154
0.43,106,562.621275
-0.27,239,563.228917
0.29,76,563.413126
1.24,97,563.647959
0.55,105,563.894794
-0.4,227,564.434535
-1.16,136,564.742885
1.1,118,565.014716
-1.26,171,565.433841
1.13,38,565.53436
0.44,198,566.004933
1.43,44,566.130494
0.73,86,566.340973
0.59,219,566.878955
0.22,124,567.166599
0.94,148,567.531794
1.19,95,567.72602
0.71,62,567.890687
0.92,27,567.987999
1.29,52,568.127361
1.53,44,568.229946
-0.03,117,568.501395
-0.1,339,569.302166
-0.85,91,569.525855
-2.14,417,570.53454
1.47,27,570.608534
1.53,26,570.672541
0.88,81,570.880971
1.63,46,570.993079
0.95,137,571.247476
-2.21,342,571.858041
1.39,69,571.976627
1.11,87,572.127122
1.08,30,572.177614
1.14,46,572.255715
1.17,126,572.477067
1.28,56,572.571247
1.34,71,572.704929
1.0,1,572.706928
0.26,277,573.17313
-1.82,150,573.438324
0.34,156,573.713712
1.38,36,573.773793
1.52,84,573.914561
1.59,29,573.963093
1.54,29,808.830553
-0.95,344,809.648418
-1.25,73,809.812323
1.01,244,810.381953
-1.59,117,810.68528
-0.63,76,810.866149
-0.13,56,810.999479
1.05,60,811.139448
-1.03,388,812.047044
-0.63,112,812.301067
1.34,56,812.435529
0.6,72,812.610689
1.01,35,812.688379
1.24,69,812.845959
0.49,32,812.919383
1.5,70,813.096012
1.54,68,813.252748
1.26,117,813.525083
-0.16,264,814.114933
-0.73,66,814.275389
0.54,105,814.50719
1.45,16,814.540981
-0.02,181,814.965297
1.43,35,815.039225
0.72,149,815.398253
1.39,45,815.49701
1.55,39,815.583191
1.53,53,815.698873
-0.44,114,815.948822
0.2,143,816.264667
-1.46,427,817.284932
0.45,54,817.404021
1.53,62,817.547231
1.46,24,817.59418
0.97,49,817.710872
0.73,72,817.86794
0.92,71,818.022712
0.18,79,818.23247
0.08,64,818.373069
1.07,28,818.433261
-1.54,420,819.382982
1.4,18,819.424265
0.32,95,819.636027
0.6,35,819.713987
1.52,47,819.815878
0.43,85,820.014028
1.58,34,820.091115
1.48,47,820.204446
1.5,56,820.327851
1.0,1,820.330849
1.25,54,820.438684
0.89,184,820.908349
1.0,1,820.914348
1.37,77,821.105142
0.51,131,821.460234
-0.18,291,822.167044
1.49,58,822.307022
-1.18,345,823.175966
1.34,85,823.383976
1.62,27,823.452206
0.84,100,823.689886
-0.83,86,823.912085
0.06,178,824.327721
0.23,90,824.539968
1.54,9,824.561996
1.13,141,824.890807
1.04,17,824.925302
1.38,54,825.05119
-0.46,141,825.409462
0.78,253,826.007063
1.62,25,826.058804
1.29,51,826.169862
-0.02,70,826.340207
1.09,59,826.469878
1.54,39,826.557744
0.49,83,826.777081
1.12,23,826.831875
0.9,82,827.027092
1.44,58,827.174847
1.12,31,827.247788
1.08,27,827.325359
1.07,88,827.540678
0.27,88,827.745617
1.59,46,827.859774
1.57,35,827.954951
0.19,297,828.656137
0.99,29,828.734649
1.58,33,828.814771
1.37,43,828.926068
-0.22,214,829.433353
0.61,174,829.854812
-0.14,191,830.294182
1.28,81,830.512379
1.11,244,831.102084
1.1,52,831.229879
1.38,44,831.346153
1.37,40,831.442984
1.49,39,831.536868
1.41,127,831.846917
1.56,47,831.954217
0.98,32,832.025268
1.39,123,832.309856
1.37,39,832.407023
0.83,56,832.52882
1.41,51,832.642211
1.26,135,832.955146
1.36,93,833.166675
-0.79,136,833.471695
1.35,148,833.809605
1.48,9,833.829437
1.01,104,834.068854
1.62,56,834.195177
0.48,25,834.248091
1.53,92,834.460027
1.53,25,834.514076
-0.12,108,834.792788
1.15,21,834.84114
1.44,54,834.963115
1.35,106,835.211812
1.3,68,835.3755
0.49,15,835.410051
1.54,37,835.49775
1.66,61,835.638072
1.02,53,835.769101
-0.18,62,835.910785
0.53,29,835.995972
0.62,40,836.099714
1.1,161,836.472975
1.88,108,836.718869
0.89,79,836.942941
0.97,21,836.988552
1.05,97,837.264006
1.51,24,837.320882
1.06,33,837.388169
1.55,73,837.575565
0.92,42,837.667031
1.44,40,837.753005
1.28,84,837.937062
1.11,87,838.140872
1.55,10,838.161976
0.4,49,838.265888
1.6,32,838.338554
0.61,88,838.548711
-0.11,101,838.766972
1.59,40,838.85441
1.08,36,838.943842
1.04,29,839.016035
0.96,156,839.370036
-1.48,240,839.92229
1.61,18,839.962117
0.08,39,840.044754
0.04,41,840.134447
1.45,153,840.498969
0.79,77,840.673525
1.47,38,840.77878
1.03,27,840.85498
